Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales
8838,US-2018-132675,24/09/2018,28/09/2018,Standard Class,KF-16285,Karen Ferguson,30328,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75
9694,CA-2018-130148,24/09/2018,28/09/2018,Second Class,NK-18490,Neil Knudson,94110,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08
9695,CA-2018-130148,24/09/2018,28/09/2018,Second Class,NK-18490,Neil Knudson,94110,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3
718,CA-2018-108910,24/09/2018,29/09/2018,Standard Class,KC-16540,Kelly Collister,43055,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056
6041,CA-2018-122364,24/09/2018,29/09/2018,Standard Class,FA-14230,Frank Atkinson,90008,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2
6042,CA-2018-122364,24/09/2018,29/09/2018,Standard Class,FA-14230,Frank Atkinson,90008,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28
7923,CA-2018-134096,24/09/2018,29/09/2018,Standard Class,PP-18955,Paul Prost,33021,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96
7924,CA-2018-134096,24/09/2018,29/09/2018,Standard Class,PP-18955,Paul Prost,33021,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57
3143,CA-2018-162572,25/09/2018,27/09/2018,Second Class,RB-19360,Raymond Buch,45231,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96
3144,CA-2018-162572,25/09/2018,27/09/2018,Second Class,RB-19360,Raymond Buch,45231,OFF-AR-10001547,Office Supplies,Art,Newell 311,10.608
5152,CA-2018-169929,25/09/2018,28/09/2018,First Class,LS-17200,Luke Schmidt,59601,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9
7086,CA-2018-112004,25/09/2018,28/09/2018,First Class,AH-10075,Adam Hart,19013,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,8.595
7087,CA-2018-112004,25/09/2018,28/09/2018,First Class,AH-10075,Adam Hart,19013,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,190.896
2035,CA-2018-162481,25/09/2018,29/09/2018,Standard Class,CT-11995,Carol Triggs,55901,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26
2036,CA-2018-162481,25/09/2018,29/09/2018,Standard Class,CT-11995,Carol Triggs,55901,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97
5715,CA-2018-116939,25/09/2018,29/09/2018,Standard Class,AG-10900,Arthur Gainer,23223,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.55
7871,CA-2018-122112,25/09/2018,29/09/2018,Standard Class,CA-11965,Carol Adams,44107,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448
362,CA-2018-144904,25/09/2018,1/10/2018,Standard Class,KW-16435,Katrina Willman,10009,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
363,CA-2018-144904,25/09/2018,1/10/2018,Standard Class,KW-16435,Katrina Willman,10009,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646
364,CA-2018-144904,25/09/2018,1/10/2018,Standard Class,KW-16435,Katrina Willman,10009,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56
365,CA-2018-144904,25/09/2018,1/10/2018,Standard Class,KW-16435,Katrina Willman,10009,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12
7527,US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885,Ruben Ausman,94109,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,71.88
7528,US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885,Ruben Ausman,94109,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9.24
7529,US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885,Ruben Ausman,94109,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88
7530,US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885,Ruben Ausman,94109,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04
7531,US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885,Ruben Ausman,94109,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176
7763,CA-2018-156391,26/09/2018,28/09/2018,First Class,SL-20155,Sara Luxemburg,97301,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224
4564,CA-2018-129490,26/09/2018,30/09/2018,Standard Class,SJ-20125,Sanjit Jacobs,33023,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136
1069,US-2018-139955,28/09/2018,30/09/2018,Second Class,CM-12160,Charles McCrossin,78521,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744
4460,US-2018-125717,28/09/2018,1/10/2018,First Class,DS-13030,Darrin Sayre,80013,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776
4461,US-2018-125717,28/09/2018,1/10/2018,First Class,DS-13030,Darrin Sayre,80013,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
4462,US-2018-125717,28/09/2018,1/10/2018,First Class,DS-13030,Darrin Sayre,80013,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
4463,US-2018-125717,28/09/2018,1/10/2018,First Class,DS-13030,Darrin Sayre,80013,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776
4464,US-2018-125717,28/09/2018,1/10/2018,First Class,DS-13030,Darrin Sayre,80013,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352
4465,US-2018-125717,28/09/2018,1/10/2018,First Class,DS-13030,Darrin Sayre,80013,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792
6321,CA-2018-160017,28/09/2018,2/10/2018,Standard Class,SP-20860,Sung Pak,32216,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368
5462,CA-2018-101574,28/09/2018,4/10/2018,Standard Class,BD-11725,Bruce Degenhardt,90032,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24
8054,CA-2018-152205,28/09/2018,5/10/2018,Standard Class,SF-20965,Sylvia Foulston,19134,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655
4472,CA-2018-121300,29/09/2018,29/09/2018,Same Day,MG-17680,Maureen Gastineau,44060,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686
4473,CA-2018-121300,29/09/2018,29/09/2018,Same Day,MG-17680,Maureen Gastineau,44060,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976
4474,CA-2018-121300,29/09/2018,29/09/2018,Same Day,MG-17680,Maureen Gastineau,44060,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22
4475,CA-2018-121300,29/09/2018,29/09/2018,Same Day,MG-17680,Maureen Gastineau,44060,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552
4476,CA-2018-121300,29/09/2018,29/09/2018,Same Day,MG-17680,Maureen Gastineau,44060,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248
4477,CA-2018-121300,29/09/2018,29/09/2018,Same Day,MG-17680,Maureen Gastineau,44060,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448
7663,US-2018-141509,29/09/2018,1/10/2018,First Class,SC-20575,Sonia Cooley,90036,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2
8591,CA-2018-126676,29/09/2018,1/10/2018,First Class,FH-14365,Fred Hopkins,11550,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98
5791,CA-2018-140186,29/09/2018,2/10/2018,First Class,PG-18820,Patrick Gardner,93309,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35
5792,CA-2018-140186,29/09/2018,2/10/2018,First Class,PG-18820,Patrick Gardner,93309,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784
5793,CA-2018-140186,29/09/2018,2/10/2018,First Class,PG-18820,Patrick Gardner,93309,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84
5794,CA-2018-140186,29/09/2018,2/10/2018,First Class,PG-18820,Patrick Gardner,93309,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75
5795,CA-2018-140186,29/09/2018,2/10/2018,First Class,PG-18820,Patrick Gardner,93309,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672
6209,CA-2018-148138,29/09/2018,3/10/2018,Standard Class,ME-18010,Michelle Ellison,43302,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168
4843,CA-2018-118402,29/09/2018,4/10/2018,Standard Class,JO-15280,Jas O'Carroll,38109,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92
985,CA-2018-100314,29/09/2018,5/10/2018,Standard Class,AS-10630,Ann Steele,77506,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968
986,CA-2018-100314,29/09/2018,5/10/2018,Standard Class,AS-10630,Ann Steele,77506,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968
987,CA-2018-100314,29/09/2018,5/10/2018,Standard Class,AS-10630,Ann Steele,77506,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51
5139,CA-2018-128335,29/09/2018,5/10/2018,Standard Class,JA-15970,Joseph Airdo,10550,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34
5140,CA-2018-128335,29/09/2018,5/10/2018,Standard Class,JA-15970,Joseph Airdo,10550,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55
6694,CA-2018-144225,30/09/2018,2/10/2018,Second Class,CC-12475,Cindy Chapman,21215,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88
9141,CA-2018-123029,30/09/2018,2/10/2018,Second Class,BT-11530,Bradley Talbott,90049,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98
9215,US-2018-120908,30/09/2018,2/10/2018,First Class,BF-10975,Barbara Fisher,19120,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664
5266,CA-2018-147452,30/09/2018,3/10/2018,First Class,CS-11845,Cari Sayre,98103,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
5267,CA-2018-147452,30/09/2018,3/10/2018,First Class,CS-11845,Cari Sayre,98103,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94
5268,CA-2018-147452,30/09/2018,3/10/2018,First Class,CS-11845,Cari Sayre,98103,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89
9688,US-2018-130603,30/09/2018,6/10/2018,Standard Class,SC-20050,Sample Company A,76017,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646
2214,CA-2018-129378,1/10/2018,2/10/2018,First Class,NS-18505,Neola Schneider,95123,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44
2215,CA-2018-129378,1/10/2018,2/10/2018,First Class,NS-18505,Neola Schneider,95123,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776
2216,CA-2018-129378,1/10/2018,2/10/2018,First Class,NS-18505,Neola Schneider,95123,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96
2217,CA-2018-129378,1/10/2018,2/10/2018,First Class,NS-18505,Neola Schneider,95123,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608
3296,CA-2018-113418,1/10/2018,3/10/2018,First Class,CM-12655,Corinna Mitchell,10035,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89
8992,US-2018-139577,1/10/2018,6/10/2018,Standard Class,TN-21040,Tanja Norvell,94110,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75
3582,CA-2018-117807,1/10/2018,7/10/2018,Standard Class,DK-13090,Dave Kipp,68025,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85
429,CA-2018-152275,1/10/2018,8/10/2018,Standard Class,KH-16630,Ken Heidel,78207,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672
567,CA-2018-156951,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,98105,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84
568,CA-2018-156951,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,98105,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088
569,CA-2018-156951,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,98105,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44
570,CA-2018-156951,1/10/2018,8/10/2018,Standard Class,EB-13840,Ellis Ballard,98105,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152
9420,CA-2018-152926,2/10/2018,4/10/2018,Second Class,SC-20695,Steve Chapman,77041,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224
9421,CA-2018-152926,2/10/2018,4/10/2018,Second Class,SC-20695,Steve Chapman,77041,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984
5317,US-2018-162558,2/10/2018,5/10/2018,First Class,Dp-13240,Dean percer,37918,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808
5318,US-2018-162558,2/10/2018,5/10/2018,First Class,Dp-13240,Dean percer,37918,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656
5319,US-2018-162558,2/10/2018,5/10/2018,First Class,Dp-13240,Dean percer,37918,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.736
5320,US-2018-162558,2/10/2018,5/10/2018,First Class,Dp-13240,Dean percer,37918,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36
5321,US-2018-162558,2/10/2018,5/10/2018,First Class,Dp-13240,Dean percer,37918,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116
5322,US-2018-162558,2/10/2018,5/10/2018,First Class,Dp-13240,Dean percer,37918,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236
5323,US-2018-162558,2/10/2018,5/10/2018,First Class,Dp-13240,Dean percer,37918,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76
750,CA-2018-126074,2/10/2018,6/10/2018,Standard Class,RF-19735,Roland Fjeld,48183,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05
751,CA-2018-126074,2/10/2018,6/10/2018,Standard Class,RF-19735,Roland Fjeld,48183,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74
752,CA-2018-126074,2/10/2018,6/10/2018,Standard Class,RF-19735,Roland Fjeld,48183,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98
753,CA-2018-126074,2/10/2018,6/10/2018,Standard Class,RF-19735,Roland Fjeld,48183,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88
3128,CA-2018-147564,2/10/2018,6/10/2018,Standard Class,BP-11155,Becky Pak,10011,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12
5556,CA-2018-116113,2/10/2018,6/10/2018,Second Class,JW-15220,Jane Waco,36116,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16
7206,CA-2018-137414,2/10/2018,6/10/2018,Standard Class,CM-12115,Chad McGuire,94109,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46
7207,CA-2018-137414,2/10/2018,6/10/2018,Standard Class,CM-12115,Chad McGuire,94109,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16
3978,CA-2018-101308,2/10/2018,7/10/2018,Standard Class,FG-14260,Frank Gastineau,98105,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94
3979,CA-2018-101308,2/10/2018,7/10/2018,Standard Class,FG-14260,Frank Gastineau,98105,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784
3192,CA-2018-123981,2/10/2018,8/10/2018,Standard Class,RW-19630,Rob Williams,10035,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99
4136,CA-2018-105914,2/10/2018,8/10/2018,Standard Class,PV-18985,Paul Van Hugh,90036,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12
4137,CA-2018-105914,2/10/2018,8/10/2018,Standard Class,PV-18985,Paul Van Hugh,90036,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14
5785,CA-2018-141117,2/10/2018,8/10/2018,Standard Class,JK-16090,Juliana Krohn,97477,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764
5786,CA-2018-141117,2/10/2018,8/10/2018,Standard Class,JK-16090,Juliana Krohn,97477,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,39.072
5787,CA-2018-141117,2/10/2018,8/10/2018,Standard Class,JK-16090,Juliana Krohn,97477,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638
5788,CA-2018-141117,2/10/2018,8/10/2018,Standard Class,JK-16090,Juliana Krohn,97477,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,95.144
6372,CA-2018-143035,3/10/2018,5/10/2018,Second Class,CC-12430,Chuck Clark,10009,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92
6373,CA-2018-143035,3/10/2018,5/10/2018,Second Class,CC-12430,Chuck Clark,10009,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63
6374,CA-2018-143035,3/10/2018,5/10/2018,Second Class,CC-12430,Chuck Clark,10009,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97
1897,CA-2018-141789,3/10/2018,6/10/2018,First Class,AC-10450,Amy Cox,55407,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98
8115,CA-2018-144820,3/10/2018,7/10/2018,Second Class,LW-16825,Laurel Workman,77506,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64
2978,CA-2018-134607,3/10/2018,8/10/2018,Second Class,HL-15040,Hunter Lopez,14609,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
3040,CA-2018-101749,3/10/2018,8/10/2018,Standard Class,AS-10045,Aaron Smayling,91104,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288
4330,CA-2018-149853,3/10/2018,9/10/2018,Standard Class,PO-18850,Patrick O'Brill,33012,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552
4331,CA-2018-149853,3/10/2018,9/10/2018,Standard Class,PO-18850,Patrick O'Brill,33012,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92
5582,CA-2018-163818,4/10/2018,8/10/2018,Standard Class,PS-18970,Paul Stevenson,20735,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98
7564,CA-2018-157672,5/10/2018,7/10/2018,First Class,RB-19795,Ross Baird,80219,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824
975,US-2018-103247,5/10/2018,8/10/2018,Second Class,PO-19195,Phillina Ober,10011,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93
976,US-2018-103247,5/10/2018,8/10/2018,Second Class,PO-19195,Phillina Ober,10011,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792
6339,CA-2018-143112,5/10/2018,9/10/2018,Standard Class,TS-21370,Todd Sumrall,10035,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
6340,CA-2018-143112,5/10/2018,9/10/2018,Standard Class,TS-21370,Todd Sumrall,10035,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382
6341,CA-2018-143112,5/10/2018,9/10/2018,Standard Class,TS-21370,Todd Sumrall,10035,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96
4835,CA-2018-167661,5/10/2018,10/10/2018,Standard Class,MP-18175,Mike Pelletier,94110,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92
4836,CA-2018-167661,5/10/2018,10/10/2018,Standard Class,MP-18175,Mike Pelletier,94110,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,61.96
4837,CA-2018-167661,5/10/2018,10/10/2018,Standard Class,MP-18175,Mike Pelletier,94110,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936
7956,CA-2018-131807,5/10/2018,10/10/2018,Standard Class,GG-14650,Greg Guthrie,95928,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168
7957,CA-2018-131807,5/10/2018,10/10/2018,Standard Class,GG-14650,Greg Guthrie,95928,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9
7958,CA-2018-131807,5/10/2018,10/10/2018,Standard Class,GG-14650,Greg Guthrie,95928,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8
7959,CA-2018-131807,5/10/2018,10/10/2018,Standard Class,GG-14650,Greg Guthrie,95928,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9
7960,CA-2018-131807,5/10/2018,10/10/2018,Standard Class,GG-14650,Greg Guthrie,95928,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352
7961,CA-2018-131807,5/10/2018,10/10/2018,Standard Class,GG-14650,Greg Guthrie,95928,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992
3051,US-2018-148054,6/10/2018,11/10/2018,Standard Class,NZ-18565,Nick Zandusky,83642,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96
3052,US-2018-148054,6/10/2018,11/10/2018,Standard Class,NZ-18565,Nick Zandusky,83642,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84
3053,US-2018-148054,6/10/2018,11/10/2018,Standard Class,NZ-18565,Nick Zandusky,83642,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94
5653,CA-2018-109099,6/10/2018,11/10/2018,Standard Class,MM-18280,Muhammed MacIntyre,10009,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99
8329,CA-2018-118577,6/10/2018,11/10/2018,Standard Class,XP-21865,Xylona Preis,7109,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7
8330,CA-2018-118577,6/10/2018,11/10/2018,Standard Class,XP-21865,Xylona Preis,7109,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48
4182,US-2018-136868,6/10/2018,12/10/2018,Standard Class,CR-12820,Cyra Reiten,10035,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96
4183,US-2018-136868,6/10/2018,12/10/2018,Standard Class,CR-12820,Cyra Reiten,10035,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04
4184,US-2018-136868,6/10/2018,12/10/2018,Standard Class,CR-12820,Cyra Reiten,10035,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91
2405,CA-2018-108574,7/10/2018,11/10/2018,Standard Class,MG-18145,Mike Gockenbach,90045,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91
2406,CA-2018-108574,7/10/2018,11/10/2018,Standard Class,MG-18145,Mike Gockenbach,90045,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744
2407,CA-2018-108574,7/10/2018,11/10/2018,Standard Class,MG-18145,Mike Gockenbach,90045,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92
3386,CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Dp-13240,Dean percer,28205,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672
3387,CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Dp-13240,Dean percer,28205,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936
3388,CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Dp-13240,Dean percer,28205,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384
3389,CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Dp-13240,Dean percer,28205,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.454
3390,CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Dp-13240,Dean percer,28205,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764
4181,CA-2018-128426,7/10/2018,11/10/2018,Standard Class,JK-15730,Joe Kamberova,77036,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24
5281,CA-2018-152709,7/10/2018,12/10/2018,Standard Class,DB-13210,Dean Braden,48234,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52
1715,CA-2018-104003,7/10/2018,13/10/2018,Standard Class,DC-13285,Debra Catini,94110,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666
